video_id,question_id,question,category,correct_answer,status,error,elapsed_time,option_1,option_1_similarity,option_2,option_2_similarity,option_3,option_3_similarity,min_similarity,max_similarity,mean_similarity,std_similarity
000792,1,"Based on the visual evidence in the video, which statement best describes the environmental conditions at the time of the accident?",Weather & Light,The accident occurred during daytime with clear visibility and on a dry road surface.,success,,6.513232231140137,The accident occurred during nighttime with limited visibility due to streetlights and shadows.,0.2833523221930134,"The accident happened in daylight, but heavy fog significantly reduced visibility despite the dry road.",0.26298191476651156,"The environmental conditions were clear and dry, but the accident was caused by sudden braking rather than poor weather.",0.22731343092087858,0.22731343092087858,0.2833523221930134,0.25788255596013454,0.023160194716073633
000792,2,How would you characterize the traffic environment where the collision took place?,Traffic Environment,"A busy, multi-lane urban intersection with other moving and parked vehicles present.",success,,9.327864646911621,"quiet, single-lane residential street with minimal traffic and no parked vehicles.",0.2670930061505381,"busy urban intersection with multiple lanes, but only stationary vehicles present and no moving traffic.",0.5434299305957786,high-speed highway intersection with limited visibility due to heavy rain.,0.06822325478009952,0.06822325478009952,0.5434299305957786,0.29291539717547205,0.1948596812985016
000792,3,"Observing the road markings and intersection layout, what is the correct description of the scene?",Road Configuration,"A standard intersection with dashed lane dividers, where left-turning traffic must yield to straight-through traffic.",success,,6.205925941467285,"roundabout intersection with yield signs, where vehicles must circulate counterclockwise and give way to traffic on the right.",0.21437870683963822,"standard intersection with solid lane dividers, where left-turning traffic has the right of way over straight-through traffic.",0.7634625076914556,"An intersection with dashed lane markings, but where right-turning traffic must yield to left-turning vehicles.",0.6196078885718767,0.21437870683963822,0.7634625076914556,0.5324830343676569,0.23247409928068616
000792,4,What is the most accurate classification for this type of collision?,Accident Type,"An angle (or T-bone) collision, caused by one vehicle turning across the path of another.",success,,8.520761728286743,"rear-end collision, caused by a vehicle failing to maintain a safe distance from the one ahead.",0.21367832909033463,An angle collision resulting from a vehicle accelerating too quickly while turning at an intersection.,0.3759475887237582,"sideswipe collision, where two vehicles traveling in the same direction make lateral contact.",0.040243308100276785,0.040243308100276785,0.3759475887237582,0.20995640863812318,0.13707596562033703
000792,5,What was the primary critical error that led to this crash?,Accident Cause,The driver of the white SUV failed to yield the right-of-way to the oncoming motorcycle before making a left turn.,success,,4.793766498565674,The driver of the white SUV yielded properly but misjudged the motorcycle’s speed.,0.25579481866907616,The motorcycle failed to maintain a safe speed while approaching the intersection.,0.12534071600731983,The white SUV was forced to make an abrupt turn due to the motorcycle's sudden lane change.,0.19183380088186186,0.12534071600731983,0.25579481866907616,0.1909897785194193,0.053261008287065204
000792,6,Which action by a driver would have been the most direct and effective measure to prevent this accident?,Accident Prevention,"The SUV driver should have waited for all oncoming traffic, including the motorcycle, to pass before initiating the turn.",success,,9.254380702972412,The SUV driver should have signaled earlier to alert the motorcycle rider of the intended turn.,0.21993443653538602,The SUV driver should have turned only after confirming the motorcycle was far enough away to pass safely.,0.24097420087563423,The SUV driver should have checked the side mirror more frequently during the turn to monitor approaching traffic.,0.25813253411628967,0.21993443653538602,0.25813253411628967,0.2396803905091033,0.015621120822964154
000804,1,"Based on the visual evidence, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Clear daylight with a dry road surface.,success,,4.895981550216675,Clear skies but low visibility due to glare from the sun reflecting off the road surface.,0.30734075698704255,Overcast conditions with light rain and a wet road surface.,0.1944101144806166,Bright sunlight with shadows indicating early morning hours and dry pavement.,0.09115851028040196,0.09115851028040196,0.30734075698704255,0.19763646058268705,0.088285513834983
000804,2,What best describes the traffic environment where the incident was initiated?,Traffic Environment,An urban or suburban area with commercial and residential buildings visible.,success,,4.304790496826172,rural area with open fields and minimal infrastructure visible.,0.22313821787153904,highway setting with multiple lanes and high-speed traffic flow.,0,An industrial zone with warehouses and no residential structures in sight.,0.08267783014250253,0,0.22313821787153904,0.10193868267134719,0.09210827468736646
000804,3,What is the specific road configuration at the point where the conflict began?,Road Configuration,A T-junction where a side road merges with a multi-lane main road.,success,,9.1561861038208,"side road merging into a main road, but with no visible junction markings or signs.",0.46803083334743173,two-lane road with a vehicle pulling out from a parking lot onto the main road.,0.46803083334743173,four-way intersection with traffic signals and crosswalks.,0,0,0.46803083334743173,0.3120205555649545,0.22063185070957325
000804,4,What is the primary type of accident that occurred to the black SUV?,Accident Type,A single-vehicle rollover accident triggered by an evasive maneuver.,success,,6.292744398117065,two-vehicle collision caused by a sudden lane change,0.1122294446260896,rollover incident resulting from loss of traction on a wet surface,0.10344881224971866,frontal impact with a stationary object due to speeding,0,0,0.1122294446260896,0.07189275229193609,0.05096208231168545
000804,5,What was the primary and most direct cause of this accident sequence?,Accident Cause,The sedan entering the main road failed to yield the right-of-way to the SUV.,success,,4.607691049575806,The SUV failed to maintain a safe following distance behind the sedan.,0.2177796125411633,The sedan was traveling at an excessive speed when entering the main road.,0.41184499307287203,The SUV driver did not yield because the sedan was already partially in the roadway.,0.22548669868851567,0.2177796125411633,0.41184499307287203,0.28503710143418365,0.08972190676606495
000804,6,Which action by one of the drivers could have most effectively prevented this entire incident from happening?,Accident Prevention,The sedan driver should have waited for the main road to be clear before entering.,success,,4.913744926452637,The sedan driver could have avoided the crash by accelerating quickly once entering the road.,0.3104742914597717,The van driver should have yielded to the sedan since it was already on the main road.,0.3659730064992744,The sedan driver should have signaled before turning into the main road.,0.3455664719087515,0.3104742914597717,0.3659730064992744,0.3406712566225992,0.022920139503390398
000805,1,"Based on the video, what were the weather and lighting conditions when the crash occurred?",Weather & Light,Bright daylight with clear skies and a dry road.,success,,7.13228178024292,Bright daylight with clear skies but heavy rain on the road.,0.6119249918560069,"Clear skies and bright daylight, but the road was covered in ice.",0.6119249918560069,Overcast skies with moderate sunlight and a wet road surface.,0.1648602329654164,0.1648602329654164,0.6119249918560069,0.46290340555914344,0.21074834842737694
000805,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,An urban or suburban main road with buildings and roadside vegetation.,success,,3.94917368888855,residential street with low-speed traffic and no visible commercial buildings.,0.10428232195894035,rural highway with open fields and minimal roadside structures.,0.10662234023132262,busy urban intersection with multiple lanes and traffic signals.,0.10953565975775756,0.10428232195894035,0.10953565975775756,0.10681344064934017,0.0021489189583672468
000805,3,What is the configuration of the road where the accident took place?,Road Configuration,"A multi-lane, two-way straight road with a painted centerline.",success,,4.014689207077026,"two-lane, one-way road with a solid centerline and no shoulder",0.33646753927439305,"multi-lane, two-way road with a median barrier separating traffic directions",0.3134508153545676,single-lane road with a painted centerline and oncoming traffic in the same lane,0.4108168187495499,0.3134508153545676,0.4108168187495499,0.3535783911261701,0.041550135118898025
000805,4,How can the type of collision between the silver sedan and the dark SUV be best described?,Accident Type,A rear-end collision where the ego vehicle was struck from behind.,success,,4.014127254486084,side-swipe collision where the ego vehicle was struck on the driver's side.,0.4907381563644358,rear-end collision where the ego vehicle struck the vehicle in front.,0.95409666682191,T-bone collision involving a sudden lane change by the dark SUV.,0.049817153759765614,0.049817153759765614,0.95409666682191,0.49821732564870375,0.36920844421172555
000805,5,What was the primary cause of this accident?,Accident Cause,The vehicle behind failed to maintain a safe following distance and rear-ended the ego vehicle.,success,,4.630112171173096,"The vehicle in front suddenly changed lanes without signaling, causing the rear-end collision.",0.18390909339464231,"The ego vehicle braked abruptly for no apparent reason, leading to the crash.",0.19643491884519015,The driver behind was distracted by a phone call and failed to notice the slowing traffic ahead.,0.0795689464085726,0.0795689464085726,0.19643491884519015,0.15330431954946835,0.05238894931169325
000805,6,Which of the following actions by the SUV driver would have most effectively prevented this collision?,Accident Prevention,The vehicle behind should have maintained a safe following distance and appropriate speed.,success,,4.050863027572632,The vehicle ahead should have stopped suddenly to warn the following traffic.,0.20657994801003074,The SUV driver should have signaled before changing lanes to alert other vehicles.,0,The SUV driver should have accelerated to avoid being hit from behind.,0,0,0.20657994801003074,0.06885998267001024,0.09738272139670479
000811,1,"Based on the video, what were the prevailing weather and road surface conditions?",Weather & Light,Overcast daytime conditions with a wet/damp road surface.,success,,4.260322332382202,Clear daylight conditions with a dry road surface,0.2092016684360225,Rainy daytime conditions with a wet road surface,0.5791685983024417,Overcast nighttime conditions with a damp road surface,0.6765471628909034,0.2092016684360225,0.6765471628909034,0.4883058098764559,0.20132061914142224
000811,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,An urban multi-lane road with parked cars on the left and a guardrail to the right.,success,,10.072267770767212,suburban two-lane road with parked cars on both sides and no visible barriers,0.33655341956302703,An urban multi-lane road with a guardrail on the left and parked cars on the right,1.0000000000000002,city street with moving traffic on both sides and a sidewalk adjacent to the road,0.05563266434113124,0.05563266434113124,1.0000000000000002,0.4640620279680529,0.39593875795624195
000811,3,What is the configuration of the road on which the motorcycle is traveling?,Road Configuration,A straight and level multi-lane road.,success,,4.320454359054565,straight road with a single lane and no visible markings.,0.34592243531522354,multi-lane road with a gentle slope and sharp bends.,0.3108534244777397,curved road with a slight incline and multiple lanes.,0.05886639152762496,0.05886639152762496,0.34592243531522354,0.23854741710686275,0.12785776497130166
000811,4,What type of collision occurs in the video?,Accident Type,"A rear-end collision, where the motorcycle strikes the back of the car.",success,,5.385204792022705,"rear-end collision, where the car strikes the back of the motorcycle after sudden braking.",0.7539230737472709,"side-swipe collision, where the motorcycle collides with the side of the car as it changes lanes.",0.19398949548175132,"head-on collision, where the motorcycle and car approach each other from opposite directions and collide frontally.",0.1623787476803806,0.1623787476803806,0.7539230737472709,0.37009710563646764,0.2717125812217597
000811,5,What was the primary contributing factor from the motorcyclist that led to this crash?,Accident Cause,"The red car performed an illegal lane change without signaling, cutting into the motorcycle's path.",success,,4.811140298843384,The motorcyclist failed to maintain a safe following distance behind the red car.,0.0650109637566211,"The red car suddenly accelerated, causing the motorcyclist to lose control.",0.0650109637566211,The motorcyclist was riding in a blind spot of the red car and did not react in time.,0.06001897773802166,0.06001897773802166,0.0650109637566211,0.06334696841708796,0.0023532447768934016
000811,6,Which action by the motorcyclist would have been the most effective measure to prevent this accident?,Accident Prevention,"The red car driver should have checked mirrors and blind spots before changing lanes, and used a turn signal.",success,,5.232102155685425,"The red car driver should have checked mirrors and blind spots after changing lanes, not before.",0.7875147499436529,The motorcyclist should have slowed down and stayed further behind the red car to allow more reaction time.,0.07783208002892755,The red car driver should have signaled only after completing the lane change to avoid confusing other drivers.,0.12779327550558903,0.07783208002892755,0.7875147499436529,0.3310467018260565,0.32341545982175984
000815,1,"Based on the video, what are the weather and light conditions at the time of the accident?",Weather & Light,Daytime with clear skies and good visibility.,success,,4.526805877685547,Daytime with light rain and reduced visibility,0.2948060433344019,Nighttime with clear skies and good visibility,0.7159947886930019,Early morning with foggy conditions and limited visibility,0.08347944150906872,0.08347944150906872,0.7159947886930019,0.3647600911788242,0.2629183557851723
000815,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,A busy urban intersection with high-rise buildings and pedestrians.,success,,5.615424156188965,wide suburban road with low traffic and no visible pedestrians.,0.08703348531625239,quiet residential street lined with trees and single-family homes.,0,busy urban intersection with high-rise buildings but no pedestrians present.,0.9017893950786291,0,0.9017893950786291,0.32960762679829386,0.40615078386881726
000815,3,What is the configuration of the road where the incident takes place?,Road Configuration,A signalized multi-lane intersection with crosswalks and dedicated turning lanes.,success,,7.173577785491943,multi-lane intersection with pedestrian crossings but no traffic signals or dedicated turning lanes.,0.6153728796522534,"signalized intersection with crosswalks, but only two lanes in each direction and no turning lanes.",0.5692732292320338,"four-way intersection with traffic lights and crosswalks, where vehicles are merging from a side road without designated lanes.",0.17025116925823763,0.17025116925823763,0.6153728796522534,0.45163242604750825,0.1998547025490414
000815,4,What is the primary type of collision that initiates the accident sequence?,Accident Type,A T-bone (side-impact) collision in the middle of the intersection.,success,,4.832669973373413,head-on collision at the intersection's edge,0.2821362649812743,rear-end collision between two vehicles traveling in the same direction,0.06909617520086503,side-swipe collision involving a turning vehicle and a pedestrian crossing,0.06521954511282853,0.06521954511282853,0.2821362649812743,0.13881732843165595,0.10135414888891661
000815,5,What is the direct and primary cause of this multi-vehicle accident?,Accident Cause,"The ego vehicle (dashcam car) was traveling at an excessive speed, contributing to the severity of the collision.",success,,5.807088851928711,The collision occurred because the ego vehicle was hit by another car that ran a red light.,0.3119648339386426,"The red sedan failed to yield at the intersection, causing a chain reaction of collisions.",0,"The accident was primarily caused by poor visibility due to glare from the sun, leading to delayed reactions.",0,0,0.3119648339386426,0.10398827797954753,0.1470616330464996
000815,6,Which action by one of the drivers could have most directly prevented this accident from occurring?,Accident Prevention,The driver of the red car should have stopped for the red traffic light.,success,,6.592550039291382,The driver of the red car should have slowed down but did not need to stop since the light was about to change.,0.35492444258879385,The driver of the black car should have yielded to the vehicle on the right.,0.145733567048165,The red car should have turned left instead of going straight through the intersection.,0.15714637611094243,0.145733567048165,0.35492444258879385,0.21926812858263375,0.09603658920772257
000816,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with clear skies and good visibility.,success,,5.450865745544434,Daytime with light rain and reduced visibility,0.2173549631915805,Nighttime with clear skies and good visibility,0.7540122762407948,Daytime with heavy cloud cover and moderate visibility,0.19271461080384072,0.19271461080384072,0.7540122762407948,0.388027283412072,0.2589859043440115
000816,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,Moderate traffic on a multi-lane highway with vehicles traveling at high speed.,success,,4.546554327011108,Light traffic on a two-lane road with vehicles moving at moderate speed.,0.4231786667656222,Heavy congestion on a multi-lane highway due to a recent accident ahead.,0.20945821708165435,Moderate traffic on a multi-lane highway with vehicles traveling at low speed.,0.7725810318216741,0.20945821708165435,0.7725810318216741,0.4684059718896503,0.23210767324206397
000816,3,What is the configuration of the road where the incident takes place?,Road Configuration,"A straight, multi-lane highway with a central median barrier.",success,,4.733283996582031,"curved, two-lane road with no median separation",0.232538161089747,"straight, single-lane highway with a grassy center divider",0.2912227595524938,divided highway with multiple lanes and a concrete barrier on the side,0.2329093611621495,0.232538161089747,0.2912227595524938,0.25222342726813013,0.0275771086995851
000816,4,What type of accident occurred involving the white car?,Accident Type,A rear-end collision where the ego vehicle failed to maintain proper following distance.,success,,5.5696563720703125,rear-end collision where the white car was hit from behind due to another vehicle's failure to maintain distance,0.499790224147877,side-swipe collision where the white car changed lanes without signaling,0.038167313975791095,frontal collision caused by the white car suddenly braking for no apparent reason,0.032127124672237016,0.032127124672237016,0.499790224147877,0.19002822093196836,0.21904869313915135
000816,5,What was the primary triggering action that led to the white car's crash?,Accident Cause,"The ego vehicle failed to maintain a proper following distance from the vehicle ahead, resulting in a rear-end collision.",success,,5.00140118598938,"The vehicle ahead braked abruptly due to the rear-end collision, leading to the crash.",0.3685479348751367,The ego vehicle maintained a safe distance but failed to react in time when the vehicle ahead stopped.,0.4138875886094432,"The white car suddenly swerved into the adjacent lane, causing a collision with the vehicle beside it.",0.1352879833674625,0.1352879833674625,0.4138875886094432,0.30590783561734747,0.12205810511532647
000816,6,Which action by the truck driver would have been most effective in preventing this accident?,Accident Prevention,Maintaining a proper following distance from the vehicle ahead at all times.,success,,4.22499942779541,Applying the brakes immediately after noticing the vehicle ahead slowing down,0.21907131951551512,Using proper lane positioning to avoid sudden movements by other vehicles,0.09941049249250207,Checking blind spots frequently while driving at high speeds,0,0,0.21907131951551512,0.1061606040026724,0.0895627666783358
000818,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Clear daytime conditions with good visibility and dry roads.,success,,5.103982448577881,Overcast daytime conditions with moderate visibility and wet roads due to recent rain.,0.32963442396009757,Clear daytime conditions with good visibility but slippery road surfaces from morning dew.,0.40608779703901626,Nighttime conditions with low visibility and illuminated streetlights providing limited lighting.,0.10245224989304193,0.10245224989304193,0.40608779703901626,0.27939149029738525,0.12894934576526704
000818,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,A multi-lane urban arterial road with a landscaped median separating opposing traffic.,success,,5.198823690414429,multi-lane urban road with no physical separation between opposing traffic directions,0.5404785277025844,two-way arterial road with a grassy median and limited access points,0.2651949332728859,residential street with narrow lanes and frequent pedestrian crossings,0,0,0.5404785277025844,0.2685578203251568,0.2206622479173138
000818,3,What type of road marking is visible on the road that governed the black SUV's illegal maneuver?,Road Configuration,"Double solid lines, explicitly prohibiting crossing or U-turns.",success,,5.334150075912476,"Double dashed lines, suggesting a temporary restriction on crossing during peak hours",0.27053017306821875,"Single solid line, indicating no passing but allowing lane changes under certain conditions",0.0936050317008007,"Broken white lines, permitting lane changes and overtaking when safe",0.07427883461870456,0.07427883461870456,0.27053017306821875,0.14613801312924132,0.08831169255965717
000818,4,How is the collision between the motorcycle and the black SUV best classified?,Accident Type,"A side-impact (or T-bone) collision, where the front of the motorcycle struck the side of the SUV.",success,,5.650737285614014,"rear-end collision, where the motorcycle struck the back of the SUV after failing to stop in time.",0.28177452445041673,"side-impact collision, where the SUV’s front end struck the side of the motorcycle while turning across its path.",0.5072489550556507,"head-on collision, where the motorcycle and SUV approached each other from opposite directions and collided frontally.",0.15803784517607378,0.15803784517607378,0.5072489550556507,0.3156871082273804,0.1445675097654003
000818,5,What was the primary and most direct cause of this accident?,Accident Cause,"An oncoming vehicle suddenly changed lanes into the motorcycle's path, striking it.",success,,5.786260366439819,The driver of the motorcycle was distracted and did not notice the oncoming car changing lanes.,0.22790526810489767,The motorcycle lost control due to a sudden swerve while navigating traffic.,0.03721670048869666,The collision occurred because the motorcycle failed to maintain a safe distance from the vehicle ahead.,0.09973771403643403,0.03721670048869666,0.22790526810489767,0.12161989421000945,0.07937108966427356
000818,6,"From the perspective of the black SUV driver, what was the most critical action they should have taken to prevent this collision?",Accident Prevention,The oncoming vehicle should have stayed in its own lane and not made the sudden lane change.,success,,10.344210863113403,The black SUV driver should have slowed down to avoid the sudden movement of the oncoming vehicle.,0.25203847638636057,The motorcycle rider should have stayed in the right lane and avoided crossing into the opposite traffic flow.,0.270931562014674,The oncoming vehicle should have maintained a safe following distance behind the motorcycle.,0.158099765904812,0.158099765904812,0.270931562014674,0.22702326810194884,0.049342841679273275
000835,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with clear skies and good visibility.,success,,4.793830871582031,Daytime with heavy cloud cover and reduced visibility,0.25140333137748516,Nighttime with streetlights providing moderate illumination,0,Early morning with fog and limited visibility,0.10980764739525886,0,0.25140333137748516,0.12040365959091466,0.10290809933386283
000835,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,"On a multi-lane urban road near an intersection, with moderate traffic.",success,,4.3360772132873535,On a two-lane rural road with light traffic and no intersections nearby,0.30614023064310414,In a high-speed highway environment with multiple lanes and heavy traffic flow,0.06272341709642709,"At a busy intersection during rush hour, with vehicles stopping at a red light",0.09791590230092702,0.06272341709642709,0.30614023064310414,0.1555931833468194,0.10741799303325794
000835,3,What is the configuration of the road where the motorcycle was traveling?,Road Configuration,"A multi-lane, two-way urban arterial road with clear lane markings approaching an intersection.",success,,6.430144786834717,"single-lane, one-way road with no visible lane markings approaching a roundabout.",0.48923499612623467,two-lane urban street with faded lane markings and a pedestrian crossing near a side road.,0.3698591874407047,multi-lane highway with divided traffic and no intersections in sight.,0.1887993331540651,0.1887993331540651,0.48923499612623467,0.34929783890700145,0.12351106208629001
000835,4,How would you classify the type of collision shown in the video?,Accident Type,"An angle collision, where a left-turning vehicle collided with an oncoming, straight-through vehicle.",success,,5.314232587814331,"sideswipe collision, where a vehicle moving straight was struck by another vehicle changing lanes.",0.31186392157227477,"left-turn collision, where a vehicle turning left was hit by a motorcycle going straight through the intersection.",0.45042855977541163,"head-on collision, where two vehicles traveling in opposite directions collided directly.",0.1378484001907739,0.1378484001907739,0.45042855977541163,0.3000469605128201,0.12788359151457468
000835,5,"According to typical traffic laws and the events shown, what was the primary cause of this accident?",Accident Cause,The SUV failed to yield the right-of-way to the oncoming motorcycle while making a left turn.,success,,5.532639741897583,"The driver of the SUV made a legal left turn, but the motorcycle was traveling too fast to avoid the impact.",0.24072318002405235,The motorcycle failed to maintain a safe distance from the SUV while approaching the intersection.,0.1805567392090471,The SUV was involved in a collision because the motorcycle suddenly changed lanes without signaling.,0.07772795986260465,0.07772795986260465,0.24072318002405235,0.16633595969856804,0.06729801074961997
000835,6,"From the perspective of the SUV driver, what was the most critical action that could have prevented this collision?",Accident Prevention,Ensuring the path was clear of all oncoming traffic before initiating the left turn.,success,,6.544868230819702,Slowing down before entering the intersection to allow more reaction time,0,Maintaining a safe following distance from the vehicle ahead during the turn,0.04783807440945044,Checking the blind spots only after beginning the left turn maneuver,0.15015067166278928,0,0.15015067166278928,0.06599624869074656,0.06262904289076078
000838,1,"Based on the visual information in the video, what were the prevailing weather and road conditions?",Weather & Light,Daytime with an overcast sky and a dry road.,success,,5.849177837371826,Daytime with a clear sky and a wet road.,0.38375133948137563,Nighttime with an overcast sky and a dry road.,0.682170628188449,Daytime with an overcast sky and a wet road.,0.6905114696341612,0.38375133948137563,0.6905114696341612,0.5854778124346619,0.1426827946334931
000838,2,Which of the following best describes the environment where the incident occurred?,Traffic Environment,A signalized intersection on a multi-lane urban arterial road.,success,,8.878538608551025,multi-lane urban road with traffic signals but no pedestrian crossings visible.,0.41900618073243134,residential street with a single lane and no traffic signals.,0.09356832638427676,roundabout located at the intersection of two major highways.,0.13428157489314682,0.09356832638427676,0.41900618073243134,0.21561869400328496,0.1447739490137073
000838,3,What is the configuration of the road on which the dashcam vehicle was initially traveling?,Road Configuration,"A multi-lane, two-way road divided by a central green median.",success,,4.746492147445679,"multi-lane, one-way road with a central divider and no median vegetation.",0.6337909802249801,"two-lane, two-way road separated by a solid yellow line without any green space.",0.34710925006402044,divided highway with multiple lanes in each direction and a grassy median strip.,0.20290474096137812,0.20290474096137812,0.6337909802249801,0.39460165708345957,0.17908542531439678
000838,4,What is the final and most severe collision that the dashcam vehicle is involved in?,Accident Type,A head-on collision with a vehicle in the opposing lane.,success,,4.04584813117981,rear-end collision with a vehicle in the same lane.,0.39130464511410473,side-impact collision with a car entering from a cross street.,0.07593502267287223,The dashcam vehicle collides with a pole after losing control.,0.07855741498573267,0.07593502267287223,0.39130464511410473,0.18193236092423656,0.1480524327741647
000838,5,What was the critical traffic violation committed by the dashcam vehicle that served as the root cause of the accident?,Accident Cause,Running a red light at a high rate of speed.,success,,5.70782995223999,The dashcam vehicle was struck by another car that ran a red light.,0.20424915255132273,Failing to yield at a pedestrian crossing while approaching an intersection.,0,Accelerating rapidly through a green light before the intersection.,0.10163689111665779,0,0.20424915255132273,0.1019620145559935,0.08338468427883497
000838,6,What single action by the dashcam driver would have most definitively prevented this entire chain of events?,Accident Prevention,Obeying the red traffic signal and stopping before the intersection.,success,,3.9460177421569824,Slowing down immediately after the traffic light turned red.,0.254049814565382,Maintaining a safe following distance from the vehicle ahead.,0,Applying brakes gradually as the car approached the intersection.,0.1230389015611585,0,0.254049814565382,0.12569623870884683,0.10373242228835242
000840,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with an overcast sky and a dry road.,success,,3.487661600112915,Daytime with sunny conditions and dry pavement.,0.28828193220805015,Daytime with foggy weather and damp road surface.,0.21520437482444,Nighttime with clear skies and a wet road.,0.1176049607286096,0.1176049607286096,0.28828193220805015,0.20703042258703327,0.0699178912236012
000840,2,What is the traffic environment where the collision occurs?,Traffic Environment,"An intersection on a multi-lane urban arterial road, with a few pedestrians and vehicles",success,,4.599634647369385,two-lane rural road with minimal lighting and no pedestrians,0.3327705442322023,residential street at night with low traffic and no visible intersections,0,highway interchange with multiple lanes and heavy vehicle flow,0,0,0.3327705442322023,0.11092351474406743,0.15686953893715216
000840,3,What is a notable characteristic of the road's configuration and physical condition?,Road Configuration,"A signalized multi-lane, two-way intersection divided by a central green median",success,,4.456562519073486,"single-lane, one-way road with no median separation",0.28970383569810465,multi-lane highway with a central concrete barrier and no traffic signals,0.2899717693220606,two-way road with a painted center line but no signalized intersection,0.292210566161344,0.28970383569810465,0.292210566161344,0.29062872372716975,0.0011238671990430433
000840,4,What is the most accurate classification for this type of collision?,Accident Type,"A T-bone (or side-impact) collision, where the front of video car struck the side of another.",success,,4.647197484970093,"rear-end collision, where the video car struck the vehicle directly in front of it.",0.3832407000715168,"T-bone collision, where the side of the video car was struck by another vehicle's front.",0.730464713839979,"side-swipe collision, where the vehicles slid past each other along their sides.",0.057259960591751556,0.057259960591751556,0.730464713839979,0.3903217915010824,0.2748802967849546
000840,5,What was the primary cause of the initial collision between the gray SUV and the white convertible?,Accident Cause,The video car ran a red light at a high rate of speed.,success,,6.397663593292236,The white convertible failed to yield at the intersection.,0,The gray SUV lost control due to sudden braking.,0,The collision occurred because the video car was driving too fast for the conditions.,0.19191355787510148,0,0.19191355787510148,0.06397118595836716,0.09046891878341413
000840,6,What would have been the most effective measure to prevent this collision?,Accident Prevention,The video car should obey the red traffic signal and stopping before the intersection.,success,,4.194885015487671,The other vehicle should have yielded to the video car at the intersection.,0.23223379414549494,"The video car should have slowed down but not stopped, as the traffic signal was about to turn green.",0.32082272409414164,The video car could have avoided the collision by accelerating through the intersection before the light changed.,0.1628539949341949,0.1628539949341949,0.32082272409414164,0.2386368377246105,0.06464920248752336
000843,1,"Based on the visual evidence in the video, what are the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,"Daytime with clear skies, bright sunlight, and a dry road surface.",success,,4.28486967086792,"Daytime with partly cloudy skies, moderate sunlight, and a wet road surface.",0.43630830169048807,"Daytime with clear skies, bright sunlight, but a wet road surface from recent rain.",0.6875404165667304,"Early morning with low visibility due to fog, dim lighting, and a damp pavement.",0,0,0.6875404165667304,0.3746162394190728,0.2840567889391878
000843,2,Which of the following statements best describes the traffic environment where the collision occurs?,Traffic Environment,"A busy, multi-lane highway with a heavy mix of commercial trucks and passenger cars.",success,,5.7901763916015625,"multi-lane highway with moderate traffic, primarily consisting of passenger cars and few trucks.",0.5375353100501392,"narrow, two-lane road with light traffic and minimal commercial vehicles.",0.13799317625861407,high-speed intersection with multiple turning lanes and heavy pedestrian activity.,0.08711607774553919,0.08711607774553919,0.5375353100501392,0.2542148546847642,0.20141165161530897
000843,3,What is the physical layout of the road segment shown in the video?,Road Configuration,"A straight, multi-lane expressway with at least three lanes for the direction of travel.",success,,4.3701677322387695,multi-lane road with an on-ramp and merging traffic from the right side,0.20355053918921512,divided highway with three lanes in each direction and a central barrier,0.2517005996069601,two-lane highway with a median divider and light traffic flow,0.08047872929019152,0.08047872929019152,0.2517005996069601,0.1785766226954556,0.07209717792660605
000843,4,How can the collision event between the white truck and the silver car be most accurately classified?,Accident Type,A rear-end collision where the truck behind struck the vehicle ahead due to insufficient following distance.,success,,4.445128679275513,"rear-end collision initiated by the silver car braking abruptly, causing the truck to collide from behind.",0.2423184929041305,side-impact collision where the silver car was struck by the truck while changing lanes.,0.19346061865767136,frontal collision caused by the silver car suddenly stopping without warning.,0.03350929361448797,0.03350929361448797,0.2423184929041305,0.1564294683920966,0.08917697757638682
000843,5,What is the most direct and evident cause of the white truck suddenly veering across the highway?,Accident Cause,The truck behind failed to maintain a safe following distance and rear-ended the vehicle ahead.,success,,5.160447597503662,The white truck suddenly swerved due to a tire blowout on the front left side.,0.032635070098993905,"The vehicle ahead braked abruptly, causing the white truck to lose control and veer across lanes.",0.17472477604376607,The driver of the white truck attempted to avoid a collision with a car in the adjacent lane by steering sharply.,0.02499487845306565,0.02499487845306565,0.17472477604376607,0.07745157486527521,0.06885322496794659
