video_id,question_id,question,category,correct_answer,status,error,elapsed_time,option_1,option_1_similarity,option_2,option_2_similarity,min_similarity,max_similarity,mean_similarity,std_similarity
000913,5,What was the primary initiating event that led to the white Camry's loss of control?,Accident Cause,"A. The front vehicle braked suddenly, and the ego vehicle failed to maintain a safe following distance, causing a rear-end collision.",success,,4.8686089515686035,"The ego vehicle¡¯s loss of control was caused by the white Camry braking abruptly, leading to a rear-end collision.",0.3267441101142953,"The white Camry lost control due to a sudden lane change by the vehicle to its right, causing it to swerve and collide with the central barrier.",0.11648582738768888,0.11648582738768888,0.3267441101142953,0.2216149687509921,0.10512914136330323
000913,6,Which action by one of the drivers would have been the most effective in preventing this accident from happening at all?,Accident Prevention,A. Maintaining a safe following distance from the vehicle ahead at all times to allow adequate braking room.,success,,3.7622621059417725,Braking only after noticing the vehicle ahead has already slowed down.,0.3169408309778804,Keeping a consistent speed to avoid sudden changes in traffic flow.,0,0,0.3169408309778804,0.1584704154889402,0.1584704154889402
000914,1,"Based on the video, what were the weather and lighting conditions when the incident occurred?",Weather & Light,Clear daylight with sunny skies and good visibility.,success,,4.775528192520142,Overcast skies with light cloud cover and moderate visibility.,0.18326267129905952,Bright sunlight but with heavy shadows due to tall buildings blocking direct light.,0,0,0.18326267129905952,0.09163133564952976,0.09163133564952976
000914,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,Heavy traffic on an urban multi-lane road with slow-moving vehicles.,success,,4.811767578,Light traffic on a rural two-lane road with vehicles moving at moderate speeds.,0.43326938102526924,Moderate traffic on a multi-lane highway with vehicles traveling at high speed.,0.3211895216466908,0.3211895216466908,0.43326938102526924,0.37722945133598,0.056039929689289225
000914,3,What is the specific configuration of the road section where the collision takes place?,Road Configuration,A wide right-hand curve or merging area.,success,,3.7664167881011963,narrow left-hand curve with a single lane,0.22320045033567468,wide right-hand curve with multiple lanes and a central divider,0.4489192782479884,0.22320045033567468,0.4489192782479884,0.33605986429183154,0.11285941395615685
000914,4,How can the type of accident shown in the video be classified?,Accident Type,A sideswipe/crushing collision where the rear body of the large dump truck's trailer/bed struck and crushed the side of the white SUV during the truck's right turn.,success,,5.1867663860321045,T-bone collision where the front of the white SUV struck the side of the dump truck during a left turn,0.4276745117944288,rear-end collision caused by the dump truck braking suddenly while the SUV followed too closely,0.21885395214681508,0.21885395214681508,0.4276745117944288,0.32326423197062193,0.10441027982380685
000914,5,What is the primary contributing factor leading to this collision?,Accident Cause,"The truck's 'inner wheel difference' during a right turn, combined with the SUV being in the truck's large blind spot.",success,,6.745852470397949,"The SUV suddenly changed lanes without signaling, causing the truck to swerve into it.",0.09770543890827739,The collision occurred because the truck driver failed to notice the SUV due to poor visibility from the vehicle's rearview mirrors.,0.07828057212214007,0.07828057212214007,0.09770543890827739,0.08799300551520872,0.00971243339306866
000914,6,"From the perspective of the SUV driver, what would have been the most effective action to prevent this accident?",Accident Prevention,Maintaining a safe following distance behind the truck instead of driving alongside it in its blind spot during a turn.,success,,4.151776552200317,Driving in the truck's blind spot to avoid being hit by other vehicles on the road,0.28941005415331483,Accelerating quickly to get ahead of the truck before it turns,0.03645018730827581,0.03645018730827581,0.28941005415331483,0.16293012073079532,0.1264799334225195
000918,1,"Based on the visual information in the video, what are the prevailing weather and lighting conditions at the moment of the crash?",Weather & Light,It is dusk or early evening with overcast skies; ambient light is low with artificial street lighting active. The road surface appears dry.,success,,6.42904257774353,It is early morning with clear skies; ambient light is bright and natural sunlight dominates the scene. The road surface appears wet from recent rain.,0.2763692298529486,"The lighting conditions are poor due to heavy rainfall, and streetlights are not yet active. The sky is dark and overcast, with visible precipitation on the road surface.",0.20997541619780208,0.20997541619780208,0.2763692298529486,0.24317232302537534,0.03319690682757326
000918,2,Which of the following best describes the environment where the accident takes place?,Traffic Environment,"A busy, multi-lane urban intersection equipped with traffic signals and streetlights.",success,,4.939604043960571,busy urban intersection with traffic signals but no visible streetlights or crosswalk markings.,0.5191124069515899,quiet residential street with no traffic signals and minimal pedestrian activity.,0.10137259723889984,0.10137259723889984,0.5191124069515899,0.31024250209524484,0.20886990485634502
000918,3,What is the specific configuration of the roadway at the location of the collision?,Road Configuration,A signalized intersection where multiple lanes of traffic cross.,success,,4.498575448989868,T-intersection where traffic flows from one direction into another,0.20709183669577275,signalized intersection with only two lanes of traffic crossing,0.6115843508022772,0.20709183669577275,0.6115843508022772,0.40933809374902497,0.20224625705325225
000918,4,How can the collision between the police car and the silver sedan be classified?,Accident Type,"A T-bone (or side-impact) collision, where the front of one vehicle strikes the side of the other.",success,,5.123388051986694,"side-impact collision involving a vehicle turning left across traffic, but with the front of the silver sedan striking the side of the police car.",0.27186863474930545,"rear-end collision, where the police car struck the back of the silver sedan while both vehicles were moving forward.",0.061288879171334604,0.061288879171334604,0.27186863474930545,0.16657875696032004,0.10528987778898542
000918,5,What was the primary human error that led to this collision?,Accident Cause,"The black car ran a red light at the intersection, colliding with the cross traffic.",success,,4.821630954742432,The collision occurred because the cross traffic did not stop at the red light.,0.40526139050586857,The driver of the black car misjudged the speed of oncoming traffic and proceeded through the intersection.,0.25592984191119716,0.25592984191119716,0.40526139050586857,0.33059561620853284,0.0746657742973357
000918,6,What critical action should the driver of the silver sedan have taken to prevent this accident?,Accident Prevention,The black car driver should have obeyed the red traffic light and stopped at the intersection.,success,,4.325573205947876,The black car driver should have continued through the intersection before the light turned red.,0.5406879688022592,The black car driver should have checked for oncoming traffic before turning left across the crosswalk.,0.23187865511768996,0.23187865511768996,0.5406879688022592,0.38628331195997456,0.15440465684228463
000919,1,"Based on the video, what were the prevailing weather and light conditions at the time of the incident?",Weather & Light,Daytime with overcast/cloudy skies and a dry road surface. The scene appears suburban/semi-urban rather than purely urban.,success,,4.988345146179199,Daytime with clear skies and wet road surface due to recent rain. The environment appears urban with high-rise buildings nearby.,0.3307564677498922,"Early morning with partly cloudy conditions and a damp road surface from overnight dew, in a semi-urban setting with commercial signage.",0.2825330925807553,0.2825330925807553,0.3307564677498922,0.30664478016532376,0.024111687584568442
000919,2,What best describes the traffic environment where the collision occurred?,Traffic Environment,"On a multi-lane semi-urban or suburban highway adjacent to a gas station and commercial area. The environment shows sparse urban development, open green median, and a highway-style road rather than a dense urban arterial.",success,,5.779021739959717,"On a dense urban arterial road with multiple intersections, traffic lights, and heavy pedestrian activity near residential buildings.",0.20894124878861503,"On a multi-lane highway adjacent to a gas station and commercial area, but with high-density urban development and frequent cross-traffic signals.",0.45727002132764616,0.20894124878861503,0.45727002132764616,0.3331056350581306,0.12416438626951556
000919,3,Which statement accurately describes the road configuration at the scene of the accident?,Road Configuration,"Multi-lane roadway (highway-style) with a deceleration/service road on the right for gas station/commercial access, separated from the main carriageway by a green median. The yellow truck came from this service lane or crossed from the right.",success,,6.129805564880371,"Two-lane road with no median separation and direct access to the gas station from the main carriageway, allowing vehicles to enter and exit freely without a dedicated service lane.",0.31962305973416827,"Multi-lane highway with a deceleration/service road on the left for commercial access, separated by a grassy median, where the yellow truck entered from the left-hand side.",0.4465873275929414,0.31962305973416827,0.4465873275929414,0.38310519366355483,0.06348213392938656
000919,4,What type of collision occurred between the ego-vehicle and the yellow truck?,Accident Type,An angle collision (T-bone) as the truck cut across the ego-vehicle's path.,success,,5.236175060272217,rear-end collision occurred as the ego-vehicle followed too closely behind the truck.,0.16865703656056474,"The collision was caused by the ego-vehicle swerving to avoid a pedestrian, leading to contact with the truck.",0.15597312180944167,0.15597312180944167,0.16865703656056474,0.1623150791850032,0.0063419573755615355
000919,5,What was the primary and direct cause of this accident?,Accident Cause,"The yellow truck executed a sudden, improper multi-lane change to enter a gas station without yielding the right-of-way.",success,,4.87977933883667,The yellow truck attempted to enter the gas station but was forced off course by another vehicle.,0.29616296634333494,The white car failed to maintain a safe following distance behind the yellow truck.,0.06749042878888958,0.06749042878888958,0.29616296634333494,0.18182669756611225,0.11433626877722268
000919,6,What action by the yellow truck's driver would have most effectively prevented this collision?,Accident Prevention,"Planning the exit in advance, signaling early, and changing lanes sequentially only when clear, or missing the turn and finding a safe alternative.",success,,4.33533501625061,Accelerating quickly to reach the exit before other vehicles could react.,0.05424383833270026,Maintaining a steady speed without signaling until the last moment to avoid startling nearby drivers.,0.045480883738859425,0.045480883738859425,0.05424383833270026,0.049862361035779845,0.004381477296920417
000925,1,"Based on the video, which weather or light condition was the most significant contributing factor to this incident?",Weather & Light,"Bright, low-angle sun with severe lens flare/glare visible from the direction the turning vehicle approached. Conditions are sunny with clear sky.",success,,5.150241374969482,Heavy rain and reduced visibility due to wet road conditions contributed significantly to the collision.,0.05343465320870652,"The incident occurred during twilight hours with limited ambient light, making it difficult to see oncoming vehicles.",0,0,0.05343465320870652,0.02671732660435326,0.02671732660435326
000925,2,What is the specific traffic environment where the collision took place?,Traffic Environment,An urban intersection with traffic lights and a marked pedestrian crosswalk.,success,,4.032472848892212,rural road intersection without traffic signals or marked crosswalks,0.3006565707468359,highway interchange with multiple lanes and no pedestrian access,0.0992673110397516,0.0992673110397516,0.3006565707468359,0.19996194089329375,0.10069462985354215
000925,3,How can the road layout and the car's maneuver at the moment of the incident be described?,Road Configuration,The car was making a left turn at a signalized intersection.,success,,4.69482159614563,The car was making a right turn at a signalized intersection.,0.736605614448699,The car was attempting to make a left turn but had already passed the stop line before the incident.,0.2855350814619303,0.2855350814619303,0.736605614448699,0.5110703479553147,0.22553526649338435
000925,4,What is the most accurate classification for this type of traffic accident?,Accident Type,A vehicle-to-vehicle collision at an uncontrolled intersection where one vehicle failed to slow down.,success,,4.847013235092163,vehicle-to-pedestrian collision at a controlled intersection where the pedestrian crossed against the signal.,0.2677438412585587,vehicle-to-vehicle collision at an uncontrolled intersection where both vehicles failed to yield.,0.7570029403928258,0.2677438412585587,0.7570029403928258,0.5123733908256922,0.24462954956713354
000925,5,What is the most likely primary cause of this accident?,Accident Cause,"The vehicle failed to slow down and observe before entering the uncontrolled intersection, causing a vehicle-to-vehicle collision.",success,,4.745797872543335,"The vehicle lost control due to sudden braking, leading to a collision with another car.",0.21352590016033943,The collision occurred because the other driver failed to yield at the intersection.,0.23612134975929955,0.21352590016033943,0.23612134975929955,0.2248236249598195,0.01129772479948006
000925,6,What key action by the car's driver could have most effectively prevented this accident?,Accident Prevention,Slowing down and checking for cross traffic before entering the uncontrolled intersection.,success,,5.030906677246094,Maintaining a safe following distance from the vehicle ahead to avoid rear-ending it.,0,Stopping completely before proceeding through the intersection to ensure no oncoming traffic.,0.1622427478073836,0,0.1622427478073836,0.0811213739036918,0.0811213739036918
000926,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with partly cloudy skies (cumulus clouds visible) and a dry road surface. Conditions are bright but not uniformly clear/sunny.,success,,4.4651525020599365,Daytime with overcast skies and a wet road surface due to recent rain.,0.2600237413334334,Daytime with partly cloudy skies but heavy fog reducing visibility significantly.,0.2409274206908768,0.2409274206908768,0.2600237413334334,0.2504755810121551,0.00954816032127831
000926,2,Which of the following best describes the traffic environment where the collision took place?,Traffic Environment,A multi-lane divided highway intersection in a flat rural/semi-rural setting with open flat fields and green space on both sides. The setting is more rural than suburban.,success,,6.291901588439941,multi-lane undivided highway intersection in a suburban area with commercial buildings and parking lots visible on both sides.,0.23172050815201006,rural two-lane road with no traffic signals and open fields on one side and dense forest on the other.,0.330857016022358,0.23172050815201006,0.330857016022358,0.281288762087184,0.04956825393517397
000926,3,What is the physical configuration of the roadway at the scene of the accident?,Road Configuration,"A signalized intersection on a straight, multi-lane divided highway.",success,,4.989357233047485,"signalized intersection on a curved, single-lane highway.",0.38154649916632233,"signalized intersection on a straight, multi-lane undivided highway.",0.7531470867447685,0.38154649916632233,0.7531470867447685,0.5673467929555454,0.18580029378922308
000926,4,How can the type of collision depicted in the video be most accurately classified?,Accident Type,"A T-bone (side-impact) collision, where the front of the truck hit the side of the pickup.",success,,4.364392042160034,"head-on collision, where the front of the truck collided with the front of the pickup",0.22789576111684212,"T-bone collision, but caused by the pickup turning left in front of the oncoming truck",0.31602836428332665,0.22789576111684212,0.31602836428332665,0.2719620627000844,0.04406630158324226
000926,5,What was the primary and most direct cause of this severe collision?,Accident Cause,"The ego vehicle (dashcam vehicle) ran a red light at high speed, causing the collision.",success,,4.587552547454834,"The ego vehicle was traveling at a high speed, which caused the collision when the other car turned left.",0.34259978009000036,The collision occurred because the ego vehicle did not maintain a safe following distance behind the preceding vehicle.,0.20248371389077519,0.20248371389077519,0.34259978009000036,0.2725417469903878,0.07005803309961259
000926,6,Which action by the pickup truck driver would have been the most effective measure to prevent this accident?,Accident Prevention,The ego vehicle driver should have obeyed the red traffic light and stopped at the intersection.,success,,4.322755813598633,The ego vehicle driver should have accelerated through the intersection before the light changed.,0.40849326093665883,The ego vehicle driver should have yielded to the pickup truck since it was already in the intersection.,0.3060071588372742,0.3060071588372742,0.40849326093665883,0.35725020988696654,0.05124305104969232
000927,1,"Based on the visual evidence, what were the environmental conditions at the time of the accident?",Weather & Light,During daytime with overcast/hazy skies and a dry road surface. Light is sufficient but diffuse.,success,,4.802367448806763,During daytime with clear skies and a wet road surface. Light is bright and direct.,0.275183409359007,During nighttime with overcast skies and a dry road surface. Light is limited and dim.,0.4046529502635385,0.275183409359007,0.4046529502635385,0.3399181798112727,0.06473477045226575
000927,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,"An urban arterial road with multiple lanes, a median, and a designated intersection point for turning.",success,,5.011481285095215,"An urban road with multiple lanes and a median, but without a clearly marked intersection for turning.",0.5957381397814007,"residential street with narrow lanes, no median, and a crosswalk at a minor intersection.",0.19782633442541414,0.19782633442541414,0.5957381397814007,0.39678223710340743,0.19895590267799326
000927,3,What specific features characterize the road layout at the location of the crash?,Road Configuration,"multi-lane, two-way road divided by a median, with overhead trolleybus/tram wires and a pedestrian crosswalk sign. The overhead wires are for trolleybuses (not trams), consistent with the urban Moscow-area setting.",success,,5.9360527992248535,"multi-lane, one-way road with a central divider and overhead tram lines, including a pedestrian crosswalk sign",0.3455848761252574,"two-lane, two-way road with no median separation and overhead power lines for electric buses, but no visible crosswalk signage",0.21498973102247312,0.21498973102247312,0.3455848761252574,0.2802873035738653,0.06529757255139214
000927,4,How can the collision between the motorcycle and the SUV be classified?,Accident Type,side-impact collision where the SUV making a left turn was struck by a motorcycle traveling straight. The motorcycle impacted the side of the SUV.,success,,4.881086349487305,frontal collision where the motorcycle and SUV were traveling in opposite directions and collided head-on,0.2419124640135566,rear-end collision where the motorcycle was struck from behind by the SUV making a left turn,0.5932266479468087,0.2419124640135566,0.5932266479468087,0.41756955598018264,0.17565709196662604
000927,5,What was the primary human error that led to this accident?,Accident Cause,"The SUV failed to yield to the motorcycle while making a left turn, and the motorcycle was also traveling at excessive speed, contributing to the severity of the collision.",success,,4.15632438659668,"The motorcycle failed to yield to the SUV while crossing the intersection, leading to a collision.",0.36170057381390947,The SUV was traveling at excessive speed and failed to stop before turning left.,0.45473067875661455,0.36170057381390947,0.45473067875661455,0.408215626285262,0.04651505247135254
000927,6,Which action by the SUV driver would have been the most effective measure to prevent this collision?,Accident Prevention,Waiting for the oncoming motorcycle to pass completely before initiating the left turn.,success,,4.614555835723877,Initiating the left turn as soon as the motorcycle began to cross the intersection.,0.34091773642267176,Slowing down before turning to allow the motorcycle to pass partially.,0.17389862560178343,0.17389862560178343,0.34091773642267176,0.2574081810122276,0.08350955541044416
000946,1,What were the weather and lighting conditions at the time of the accident?,Weather & Light,Daytime with clear/slightly hazy sky and a dry road surface. The sun is visible and conditions are bright.,success,,5.066143751144409,"Daytime with clear skies and bright sunlight, but the road surface is damp from morning dew.",0.3086777483318103,"Daytime with overcast skies and a wet road surface due to recent rain, reducing visibility and traction.",0.13108087943186644,0.13108087943186644,0.3086777483318103,0.21987931388183835,0.08879843444997192
000946,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,An urban area with residential buildings and trees nearby.,success,,6.145542144775391,suburban area with wide roads and few buildings nearby.,0.38794542644365143,An urban area with residential buildings but no visible trees or greenery.,0.6916285497867687,0.38794542644365143,0.6916285497867687,0.5397869881152101,0.15184156167155863
000946,3,What is the configuration of the road where the accident happened?,Road Configuration,A multi-way urban intersection.,success,,4.57438850402832,two-way urban road with a pedestrian crossing nearby.,0.3404228162094753,T-shaped intersection with a stop sign on the minor road.,0.16451246248082324,0.16451246248082324,0.3404228162094753,0.25246763934514926,0.08795517686432602
000946,4,"Based on the video, what type of collision occurred between the blue sedan and the white SUV?",Accident Type,A collision caused by the front vehicle illegally reversing on a normal road.,success,,5.064273118972778,collision caused by the blue sedan failing to yield at a crosswalk.,0.15911489494396966,collision resulting from the white SUV suddenly braking without warning.,0.04137267626413851,0.04137267626413851,0.15911489494396966,0.10024378560405409,0.05887110933991558
000946,5,What was the primary cause of this accident?,Accident Cause,"The front vehicle illegally reversed on a normal road, causing the following vehicle to collide with it.",success,,4.472320318222046,"The accident occurred because the front vehicle suddenly accelerated, causing the rear vehicle to collide with it.",0.32697964334179547,The following vehicle failed to maintain a safe distance and collided with the front vehicle that was stopped.,0.19861886043346857,0.19861886043346857,0.32697964334179547,0.26279925188763203,0.06418039145416345
000946,6,What crucial action could have most effectively prevented this collision?,Accident Prevention,"The front vehicle driver should not have reversed on a normal road, and instead found a safe and legal place to turn around.",success,,4.958742380142212,The rear vehicle driver should have maintained a greater following distance to allow more reaction time.,0.0678964802762184,The front vehicle driver should have continued forward and avoided stopping abruptly in the middle of the road.,0.15909067994411388,0.0678964802762184,0.15909067994411388,0.11349358011016614,0.04559709983394774
000947,1,"Based on the visual evidence, what were the weather and lighting conditions at the time of the incident?",Weather & Light,"Daytime during active heavy rainfall with overcast skies and very wet road surfaces. Rain is actively falling (visible on windshield and road), not merely residual wetness.",success,,6.225568771362305,"Daytime with light drizzle and partially cloudy skies, where the road surface is damp but rain is not actively falling.",0.35479387195156686,"Daytime under heavy cloud cover with wet pavement, indicating ongoing rain, though raindrops are not clearly visible on the windshield.",0.26605121536467885,0.26605121536467885,0.35479387195156686,0.31042254365812283,0.04437132829344401
000947,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,B) An urban multi-lane road approaching a signalized intersection.,success,,4.516402244567871,rural two-lane road with no traffic signals or intersections,0.20948796061554073,suburban road featuring a T-intersection and stop signs,0.20948796061554073,0.20948796061554073,0.20948796061554073,0.20948796061554073,0
000947,3,How can the road configuration at the accident site be characterized?,Road Configuration,"A multi-lane, two-way road (2 lanes each direction or more) with a dashed center line visible in some frames and approaching a signalized intersection. The road separation markings in the pre-crash frames appear to include dashed lines, not exclusively double solid lines.",success,,5.2041356563568115,"single-lane, two-way road with a solid center line and no visible traffic signals or intersections in the vicinity.",0.2425220736621544,"multi-lane, one-way road with dashed lane markings and approaching a roundabout instead of a signalized intersection.",0.4395398089494469,0.2425220736621544,0.4395398089494469,0.34103094130580064,0.09850886764364625
000947,4,What type of collision occurred between the white car (participant A) and the beige car (participant B)?,Accident Type,B) A rear-end and chain collision caused by the oncoming white car speeding.,success,,5.66759467124939,"The collision was caused by the beige car suddenly braking, leading to a rear-end impact from the white car.",0.4719476519166026,side-swipe collision occurred when the beige car drifted into the adjacent lane due to wet road conditions.,0.07674475356758598,0.07674475356758598,0.4719476519166026,0.2743462027420943,0.1976014491745083
000947,5,What was the primary and direct cause of this accident?,Accident Cause,"B) The oncoming white car was traveling at excessive speed, causing a rear-end collision that led to a chain/multi-vehicle pileup.",success,,5.643080472946167,"The oncoming white car failed to yield at the intersection, resulting in a side-impact collision that triggered a multi-vehicle pileup.",0.3321836570466568,"The chain reaction was caused by the sudden braking of the vehicle ahead, which led to the rear-end collision involving the white car.",0.381901730266365,0.3321836570466568,0.381901730266365,0.35704269365651087,0.024859036609854085
000947,6,Which action by one of the drivers could have most directly prevented this collision?,Accident Prevention,B) The oncoming white car should have maintained a safe speed and following distance.,success,,5.212957382202148,The oncoming white car should have turned left earlier to avoid the intersection conflict.,0.24370508653383352,The driver of the black car should have maintained a safe distance from the vehicle ahead.,0.3924399695451971,0.24370508653383352,0.3924399695451971,0.3180725280395153,0.0743674415056818
000953,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Clear and sunny daytime conditions (spring/early spring based on bare trees) with a dry road surface.,success,,5.302905559539795,Overcast and cloudy conditions with a wet road surface due to recent rainfall,0.15231416159674158,Daytime with strong sunlight but foggy visibility reducing overall clarity,0.06710361667555015,0.06710361667555015,0.15231416159674158,0.10970888913614586,0.042605272460595714
000953,2,Which of the following best describes the traffic environment where the accident occurred?,Traffic Environment,"An urban residential area with multi-story Soviet-era apartment blocks (panel buildings) and a major roadway. The setting is specifically a residential urban district, not a commercial/downtown area.",success,,5.9457948207855225,"An urban residential zone with Soviet-era apartment buildings, but the accident occurred on a narrow local road without significant traffic flow.",0.3026938029967337,"suburban area with low-rise housing and a quiet side street, lacking major roadways or high-density buildings.",0.16312261493673352,0.16312261493673352,0.3026938029967337,0.23290820896673362,0.06978559403000009
000953,3,What is the road configuration at the location of the collision?,Road Configuration,"A multi-lane, two-way road where the collision occurs at an intersection.",success,,5.802476644515991,"single-lane, one-way road with a collision occurring at a pedestrian crossing.",0.28758720608325067,"two-lane, one-way road where the collision happens due to a vehicle turning left into oncoming traffic.",0.23589088466102923,0.23589088466102923,0.28758720608325067,0.26173904537213993,0.02584816071111072
000953,4,How would you classify the type of collision that occurred in the video?,Accident Type,A side-impact (T-bone) collision.,success,,4.066204071044922,side-impact collision that occurred at a junction due to a turning vehicle.,0.32840848178809545,rear-end collision where one vehicle struck the back of another.,0.11658004180451566,0.11658004180451566,0.32840848178809545,0.22249426179630555,0.1059142199917899
000953,5,What was the primary cause of this accident?,Accident Cause,The white car failed to yield the right-of-way while making a left turn across a lane of traffic.,success,,4.615258693695068,"The white car made a left turn but did not signal, causing confusion for other drivers.",0.25485034254379796,The black car ran a red light while entering the intersection from the side street.,0.028753566579310382,0.028753566579310382,0.25485034254379796,0.14180195456155417,0.11304838798224379
000953,6,Which action by one of the drivers would have been most effective in preventing this collision?,Accident Prevention,"The driver of the white car should have checked their mirrors and blind spot, and yielded to the ego-vehicle before turning.",success,,6.8107171058654785,The driver of the white car should have accelerated to avoid the ego-vehicle entering the intersection.,0.27133433575771526,The ego-vehicle should have yielded to the white car since it was already in the intersection.,0.48822372674265585,0.27133433575771526,0.48822372674265585,0.37977903125018553,0.1084446954924703
000961,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Clear and sunny daytime conditions with a dry road surface.,success,,3.9230573177337646,Sunny afternoon conditions with dry roads but heavy shadows reducing visibility,0.3032713266858651,Overcast skies with moderate sunlight and a wet road surface due to recent rain,0.18209609852774966,0.18209609852774966,0.3032713266858651,0.24268371260680738,0.06058761407905772
000961,2,Which of the following best describes the traffic environment where the incident took place?,Traffic Environment,"A high-speed multi-lane urban expressway or ring road, with visible commercial/industrial structures on the sides. Pedestrian crossing is prohibited but the road is within or at the edge of an urban area (not a rural highway).",success,,4.78908109664917,"rural highway with minimal traffic, open fields on both sides, and no visible commercial structures or urban development.",0.37111453746138134,multi-lane divided highway in a suburban area with occasional pedestrian activity and mixed land use including light industrial zones.,0.2280437255859332,0.2280437255859332,0.37111453746138134,0.2995791315236573,0.07153540593772408
000961,3,What is the configuration of the road in the direction of traffic shown in the video?,Road Configuration,"Multi-lane roadway with at least three lanes in the same direction, separated from opposing traffic by a raised concrete median/barrier. Frame 05 and 09 suggest at least 3-4 lanes visible in the direction of travel.",success,,5.390978813171387,"Two-lane roadway with no physical separation between opposing traffic directions, featuring a single lane in each direction.",0.24574196654252284,"Multi-lane roadway with at least three lanes in the same direction, separated from opposing traffic by a painted median line instead of a raised barrier.",0.5224499325534249,0.24574196654252284,0.5224499325534249,0.3840959495479739,0.13835398300545101
000961,4,What type of collision ultimately occurred in the video?,Accident Type,vehicle-to-pedestrian collision where a pedestrian illegally crossing the expressway was struck by the dark military-style truck (appears to be a heavy military or civilian truck/lorry).,success,,5.66425347328186,vehicle-to-vehicle collision where a dark military-style truck rear-ended a sedan traveling in the same direction on the expressway,0.4015484592099471,"pedestrian was struck by a vehicle due to the driver's failure to yield, but the pedestrian was legally crossing at a marked crosswalk",0.27394196676979443,0.27394196676979443,0.4015484592099471,0.33774521298987076,0.06380324622007633
000961,5,What was the primary and most direct cause of this accident?,Accident Cause,"The truck driver was traveling too fast with insufficient following distance, and bears responsibility for the collision.",success,,4.422706365585327,"The pedestrian suddenly crossed the road without using a crosswalk, leading to the truck swerving and causing the collision.",0.09856649710751206,"The truck driver lost control of the vehicle due to mechanical failure, resulting in the accident.",0.08450546168697759,0.08450546168697759,0.09856649710751206,0.09153597939724482,0.007030517710267234
000961,6,Which of the following represents the most fundamental and effective measure to prevent this specific type of accident from happening?,Accident Prevention,"The truck driver should have maintained a safe following distance and reduced speed, allowing adequate reaction time.",success,,4.206269979476929,The pedestrian should have used a crosswalk and avoided crossing in the middle of the road.,0,The truck driver should have increased speed to avoid the pedestrian stepping into the lane.,0.19793925220324404,0,0.19793925220324404,0.09896962610162202,0.09896962610162202
000967,1,"Based on the visual evidence in the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Daytime in early spring with overcast/cloudy skies and a dry road surface. Bare trees are visible suggesting late winter/early spring.,success,,5.556004524230957,"Daytime in late autumn with clear skies and a dry road surface, as indicated by the bare trees and bright sunlight.",0.3499466463733406,"Early morning with foggy conditions and reduced visibility, despite the presence of bare trees suggesting a colder season.",0.21731739192754998,0.21731739192754998,0.3499466463733406,0.2836320191504453,0.06631462722289531
000967,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,"A unsafe lane urban main road with light-to-moderate traffic including other cars, a trolleybus (visible in frame 05), and possibly a bus.",success,,4.462459564208984,narrow two-lane rural road with minimal traffic and no public transit vehicles visible,0.22181919995103844,high-speed highway with heavy congestion and multiple lanes of traffic including trucks and motorcycles,0.08585856049548855,0.08585856049548855,0.22181919995103844,0.1538388802232635,0.06798031972777495
000967,3,What is the configuration of the road on which the accident takes place?,Road Configuration,"A straight, unsafe lane road with at least three lanes for the direction of travel.",success,,4.0014238357543945,"straight, two-lane road with no visible signage or barriers",0.31834169701250725,"curved, multi-lane road with clear lane markings and moderate traffic flow",0.19788229887858577,0.19788229887858577,0.31834169701250725,0.2581119979455465,0.06022969906696074
000967,4,How would you classify the type of collision shown in the video?,Accident Type,"A sideswipe collision caused by the beige/silver SUV (Mitsubishi Pajero-type) making an abrupt multi-lane change to the right, sideswiping the dashcam vehicle.",success,,5.227218151092529,rear-end collision caused by the dashcam vehicle failing to maintain a safe following distance behind the beige/silver SUV.,0.20468838480520943,sideswipe collision resulting from the dashcam vehicle swerving into the lane of the beige/silver SUV.,0.3656274487832977,0.20468838480520943,0.3656274487832977,0.28515791679425356,0.08046953198904415
000967,5,What was the primary and most direct cause of this accident?,Accident Cause,The beige SUV driver executed an unsafe and abrupt lane change into the adjacent lane without checking for other vehicles.,success,,4.36970329284668,"The white sedan failed to maintain a safe distance from the vehicle ahead, leading to a collision.",0,"The beige SUV was hit by the white sedan after it changed lanes, causing the accident.",0.10649702793468104,0,0.10649702793468104,0.05324851396734052,0.05324851396734052
000967,6,Which action by the at-fault driver would have most effectively prevented this accident?,Accident Prevention,"Changing lanes sequentially, one at a time, and only after ensuring each lane was clear.",success,,6.757263422012329,Maintaining a safe following distance while changing lanes would have prevented the collision.,0.19746053771413105,Accelerating quickly to merge into traffic before other vehicles could react.,0,0,0.19746053771413105,0.09873026885706553,0.09873026885706553
